step,actor_loss,critic_loss,rewards
240,0.5381648540496826,0.6666627526283264,-68.00900000000001
480,0.5781239867210388,0.6394180059432983,-76.77679999999971
720,0.6292465925216675,0.6101137399673462,-67.4228000000004
